time(s),volt(V),
780.000002123E-6,-79.999998212E-3,
780.400005169E-6,0.0,
780.800008215E-6,-79.999998212E-3,
781.200011261E-6,79.999998212E-3,
781.600014307E-6,-79.999998212E-3,
782.000017352E-6,79.999998212E-3,
782.400020398E-6,0.0,
782.800023444E-6,79.999998212E-3,
783.200026490E-6,0.0,
783.600029536E-6,0.0,
784.000032581E-6,-79.999998212E-3,
784.400035627E-6,0.0,
784.800038673E-6,0.0,
785.200041719E-6,0.0,
785.600044765E-6,-79.999998212E-3,
785.999989603E-6,-79.999998212E-3,
786.399992649E-6,-79.999998212E-3,
786.799995694E-6,0.0,
787.199998740E-6,79.999998212E-3,
787.600001786E-6,-79.999998212E-3,
788.000004832E-6,0.0,
788.400007877E-6,-79.999998212E-3,
788.800010923E-6,-159.99999642E-3,
789.200013969E-6,0.0,
789.600017015E-6,79.999998212E-3,
790.000020061E-6,0.0,
790.400023106E-6,-79.999998212E-3,
790.800026152E-6,-159.99999642E-3,
791.200029198E-6,0.0,
791.600032244E-6,-79.999998212E-3,
792.000035290E-6,79.999998212E-3,
792.400038335E-6,-79.999998212E-3,
792.800041381E-6,79.999998212E-3,
793.200044427E-6,0.0,
793.599989265E-6,79.999998212E-3,
793.999992311E-6,-79.999998212E-3,
794.399995357E-6,79.999998212E-3,
794.799998403E-6,0.0,
795.200001448E-6,0.0,
795.600004494E-6,0.0,
796.000007540E-6,0.0,
796.400010586E-6,-79.999998212E-3,
796.800013632E-6,79.999998212E-3,
797.200016677E-6,0.0,
797.600019723E-6,79.999998212E-3,
798.000022769E-6,79.999998212E-3,
798.400025815E-6,79.999998212E-3,
798.800028861E-6,0.0,
799.200031906E-6,79.999998212E-3,
799.600034952E-6,79.999998212E-3,
